ID,Title,TMDB_id,IMGID,Release,Runtime,Genres,Language,Cast,Director,Producer,Writer,Sound Designer,Editor,Director of Photography,Composer,Art Direction,Production Design,Costume Design,Makeup Artist
[Film5982],Street of Crocodiles,59357,/n2ezkrhMRPZk3LWiK4c2vZMEIm9.jpg,1986-07-01,20,"Animation,Drama",en,,"Stephen Quay,Timothy Quay",Keith Griffiths,"Stephen Quay,Timothy Quay",,,,,,"Stephen Quay,Timothy Quay",,
[Film5986],The Cabinet of Jan Svankmajer,59355,/6mdYMIRAOZ5b9k84ON1CTPks5T2.jpg,1984-01-01,14,Animation,en,,"Stephen Quay,Timothy Quay,Keith Griffiths",,,,,,,,,,
[Film6004],American Gigolo,2768,/igXGCwti23PHOjLKQX6eGIGzQiJ.jpg,1980-02-08,117,"Crime,Drama,Romance,Thriller,Mystery",en,"Richard Gere,Lauren Hutton,Hector Elizondo,K Callan,Carole Cook",Paul Schrader,Jerry Bruckheimer,Paul Schrader,,Richard Halsey,John Bailey,Giorgio Moroder,Edward Richardson,Ferdinando Scarfiotti,Giorgio Armani,Daniel C. Striepeke
[Film6013],An Officer and a Gentleman,2623,/mZc9yPkdkEzmUzO8QQxEUWBzZ6r.jpg,1982-07-28,124,"Drama,Romance",en,"Richard Gere,Debra Winger,Louis Gossett Jr.,David Keith,Robert Loggia",Taylor Hackford,Martin Elfand,,,Peter Zinner,Donald E. Thorin,Jack Nitzsche,John V. Cartwright,Philip M. Jefferies,,
[Film60532],Diary,,,,,,,,,,,,,,,,,,
[Film60533],The Way South,269963,/8RHmX8qLya7hloxdOBzyzKDySH5.jpg,1981-01-01,143,Documentary,nl,,Johan van der Keuken,,Johan van der Keuken,,,,,,,,
[Film60663],Blind,19124,/g83u4sTERwj6bHo9Wv1wVtwV5iw.jpg,1989-08-17,86,"Action,Thriller",en,"Rutger Hauer,Terry O'Quinn,Paul James Vasquez,Charles Cooper,Holly Cross Vagley",Phillip Noyce,"Tim Matheson,Daniel Grodnik",,,David A. Simmons,Don Burgess,J. Peter Robinson,John Myhre,Peter Murton,Katherine Dover,
[Film6075],Federico Fellini's Intervista,,,,,,,,,,,,,,,,,,
[Film6091],She Spent So Many Hours Under the Sun Lamps,162329,/hUlxkaFgnkynnHNo87jGm7eXuaf.jpg,1985-10-09,130,Drama,fr,"Anne Wiazemsky,Jacques Bonnaffé,Mireille Perrier,Chantal Akerman,Philippe Garrel",Philippe Garrel,Philippe Garrel,,,Philippe Garrel,Pascal Laperrousaz,Nico,,,,
[Film60929],The Sea and Poison,103393,/40nIbl7Mb3JAZpDaNkeK7tWwMKt.jpg,1986-10-17,123,"Drama,War",ja,"Eiji Okuda,Ken Watanabe,Takahiro Tamura,Kyōko Kishida",Kei Kumai,,,,Osamu Inoue,Masao Tochizawa,,Takeo Kimura,,,
[Film6092],Salam Bombay!,,,,,,,,,,,,,,,,,,
[Film6123],The Ninth Configuration,18910,/aNerNtCw6P1M00fgIHWL6hIWUR.jpg,1980-02-29,118,"Drama,Thriller,Comedy,Mystery",en,"Stacy Keach,Scott Wilson,Ed Flanders,Neville Brand",William Peter Blatty,William Peter Blatty,,,"Battle Davis,Roberto Silvi,Tony de Zarraga,Peter Lee-Thompson",Gerry Fisher,Barry De Vorzon,J. Dennis Washington,Bill Malley,Tom Bronson,
[Film6133],The Funhouse,13555,/3si3hv4oXHjxJofBBuDrcXHlAUA.jpg,1981-03-13,96,Horror,en,"Elizabeth Berridge,Cooper Huckabee,Largo Woodruff,Miles Chapin,Kevin Conway",Tobe Hooper,Steven Bernhardt,Lawrence J. Block,,Jack Hofstra,Andrew Laszlo,John Beal,,Mort Rabinowitz,,"Rick Baker,Marlana May"
[Film6148],Terms of Endearment,11050,/iZiYzBb6nyv2anbpVTV5ba6GSwq.jpg,1983-11-20,132,"Drama,Comedy",en,"Shirley MacLaine,Debra Winger,Jack Nicholson,Danny DeVito,Jeff Daniels",James L. Brooks,James L. Brooks,,,Richard Marks,Andrzej Bartkowiak,Michael Gore,,"Harold Michelson,Polly Platt",,
[Film61498],The Eye Above the Well,191060,/5dtUZhKxUVMXssR0RaCIzre02az.jpg,1988-01-01,94,Documentary,nl,,Johan van der Keuken,,Johan van der Keuken,,,,,,,,
[Film6186],Runaway Train,11893,/dqViXokpi1xTZmsotfyhvGmzyZo.jpg,1985-11-15,111,"Action,Thriller,Drama,Adventure",en,"Jon Voight,Eric Roberts,Rebecca De Mornay,Kyle T. Heffner,John P. Ryan",Andrei Konchalovsky,"Menahem Golan,Yoram Globus",,,Henry Richardson,Alan Hume,Trevor Jones,,,,
[Film6194],The Night of San Lorenzo,42130,/u9QgkfHj90rr33KhjLlk5tr7bVg.jpg,1982-09-16,105,"War,Drama",it,"Omero Antonutti,Margarita Lozano,Claudio Bigagli,Miriam Guidelli,Massimo Bonetti","Paolo Taviani,Vittorio Taviani",Giuliani G. De Negri,"Tonino Guerra,Paolo Taviani,Vittorio Taviani,Giuliani G. De Negri",,Roberto Perpignani,Franco Di Giacomo,Nicola Piovani,,Gianni Sbarra,Lina Nerli Taviani,
[Film6215],Drowning by Numbers,27362,/7VSvsr87TazqEvxqTDTWMDCbjwt.jpg,1988-09-10,118,"Comedy,Drama",en,"Joan Plowright,Juliet Stevenson,Joely Richardson,Bernard Hill,Bryan Pringle",Peter Greenaway,"Kees Kasander,Denis Wigman",Peter Greenaway,,John Wilson,Sacha Vierny,Michael Nyman,,"Jan Roelfs,Ben van Os",Dien van Straalen,
[Film6235],A Tale of the Wind,97035,/7239j9sBDsKF35gaUZURkFeXjVd.jpg,1988-09-09,80,Documentary,fr,Joris Ivens,"Joris Ivens,Marceline Loridan-Ivens",,"Joris Ivens,Marceline Loridan-Ivens",,Geneviève Louveau,"Thierry Arbogast,Jacques Loiseleux",Michel Portal,,,,
[Film6240],Willow,847,/jfTpuQGMHinR3dc6mZ5bXq3mTKk.jpg,1988-05-20,126,"Action,Adventure,Fantasy",en,"Warwick Davis,Val Kilmer,Joanne Whalley,Jean Marsh,Patricia Hayes",Ron Howard,"Joe Johnston,Nigel Wooll",,Ben Burtt,"Daniel P. Hanley,Mike Hill,Richard Hiscott",Adrian Biddle,James Horner,"Tony Reading,Tim Hutchinson,Jim Pohl,Kim Sinclair,Malcolm Stone",Allan Cameron,Barbara Lane,"Amanda Knight,Eddie Knight,Steven E. Anderson,Tommie Manderson"
[Film624],This Is Spinal Tap,11031,/z2LA8eBTSuuPC4NBhIZRNIwpimH.jpg,1984-05-04,82,"Music,Comedy",en,"Christopher Guest,Michael McKean,Harry Shearer,Rob Reiner,June Chadwick",Rob Reiner,Karen Murphy,"Harry Shearer,Rob Reiner,Christopher Guest,Michael McKean",,"Kent Beyda,Kim Secrist",Peter Smokler,"Harry Shearer,Rob Reiner,Christopher Guest,Michael McKean",,Bryan Jones,,
[Film625],Santa sangre,19236,/sF4nk70J0FGBHlf0WTPWx7LS37l.jpg,1989-11-24,123,"Horror,Mystery,Drama",en,"Axel Jodorowsky,Blanca Guerra,Guy Stockwell,Thelma Tixou,Sabrina Dennison",Alejandro Jodorowsky,Claudio Argento,,,Mauro Bonanni,Daniele Nannuzzi,,,Alejandro Luna,Tolita Figueroa,Alberto López
[Film6276],Chocolat,41951,/7OvXaQOpQhWwpHuJymFQDFfppPM.jpg,1988-05-18,105,Drama,fr,"Isaach De Bankolé,Giulia Boschi,François Cluzet,Jean-Claude Adelin,Mireille Perrier",Claire Denis,"Alain Belmondo,Gérard Crosnier","Claire Denis,Jean-Pol Fargeau",,Claudine Merlin,Robert Alazraki,Abdullah Ibrahim,,Thierry Flamand,Christian Gasc,
[Film6338],When Harry Met Sally…,639,/3wkbKeowUp1Zpkw1KkBqMWbt0P9.jpg,1989-01-12,96,"Comedy,Romance,Drama",en,"Billy Crystal,Meg Ryan,Carrie Fisher,Bruno Kirby,Steven Ford",Rob Reiner,"Rob Reiner,Andrew Scheinman,Nora Ephron,Steve Nicolaides,Jeffrey Stott",,,Robert Leighton,Barry Sonnenfeld,"Marc Shaiman,Thomas Richard Sharp",,Jane Musky,Gloria Gresham,
[Film633],Friday the 13th,4488,/o1NuePMWEBuqsJgpkCNJjl2YbUL.jpg,1980-05-09,95,Horror,en,"Betsy Palmer,Adrienne King,Harry Crosby,Laurie Bartram,Jeannine Taylor",Sean S. Cunningham,Sean S. Cunningham,Victor Miller,,Bill Freda,Barry Abrams,Harry Manfredini,,Virginia Field,Caron Coplan,"Tom Savini,Cecilia Verardi,Katharine Vickers"
[Film6370],Cruising,27958,/bb9CND0WyfwdHOZY5XmP4Qn8taz.jpg,1980-02-15,102,"Crime,Mystery,Thriller,Horror",en,"Al Pacino,Paul Sorvino,Karen Allen,Richard Cox,Don Scardino",William Friedkin,Jerry Weintraub,William Friedkin,Aaron Levy,Bud S. Smith,James A. Contner,Jack Nitzsche,Edward Pisoni,Bruce Weintraub,Robert De Mora,"Allen Weisinger,Robert Norin"
[Film637],My Neighbor Totoro,8392,/rtGDOeG9LzoerkDGZF9dnVeLppL.jpg,1988-04-16,86,"Fantasy,Animation,Family",ja,"Noriko Hidaka,Hitoshi Takagi,Chika Sakamoto,Shigesato Itoi,Sumi Shimamoto",Hayao Miyazaki,"Ned Lott,Toshio Suzuki,Tooru Hara",Hayao Miyazaki,,Takeshi Seyama,"Mark Henley,Hisao Shirai",Joe Hisaishi,Kazuo Oga,,,
[Film63968],Eight Taels of Gold,213163,/bBEnkPv6KO0jiPdiph7YKPQlOzx.jpg,1989-12-20,100,"Comedy,Drama",cn,"Sammo Hung,Sylvia Chang,Che Wai-Hung,Goo Fai,Lawrence Lau Kwok-Cheong",Mabel Cheung,John Shum Kin-Fun,"Mabel Cheung,Alex Law",,Eric Kwong Chi-Leung,Bill Wong Chung-Piu,,,,,
[Film63],American Nightmares,26558,/oCGUSrJVVjFPwkxcdVnOa7880S.jpg,1986-05-01,92,"Drama,Thriller,Horror,War",en,"Rick Giovinazzo,Veronica Stork,Mitch Maglio,Asaph Livni",Buddy Giovinazzo,Buddy Giovinazzo,Buddy Giovinazzo,,Buddy Giovinazzo,Stella Varveris,,,,,
[Film6404],Balkan Spy,31400,/2YxqcDSawVkJ99jU0Ji1gJAKJan.jpg,1984-02-23,92,"Drama,Comedy",sh,"Danilo ""Bata"" Stojković,Zvonko Lepetić,Mira Banjac,Borivoje Todorović,Branka Petrić","Dušan Kovačević,Božidar 'Bota' Nikolić",,,,,,,,,,
[Film641],Laputa: Castle in the Sky,10515,/npOnzAbLh6VOIu3naU5QaEcTepo.jpg,1986-08-02,125,"Adventure,Fantasy,Animation,Action,Family,Romance",ja,"Keiko Yokozawa,Mayumi Tanaka,Minori Terada,Kotoe Hatsui,Fujio Tokita",Hayao Miyazaki,"Isao Takahata,Toshio Suzuki",Hayao Miyazaki,,"Takeshi Seyama,Yoshihiro Kasahara",Hirokata Takahashi,Joe Hisaishi,"Nizou Yamamoto,Toshio Nozaki",,,
[Film6480],Secret Honor: A Political Myth,,,,,,,,,,,,,,,,,,
[Film6507],The Big Chill,12560,/rU8kjMEL5Mn0EWm3gOShPHBEZ4l.jpg,1983-09-09,105,"Comedy,Drama",en,"Tom Berenger,Glenn Close,Jeff Goldblum,William Hurt,Kevin Kline",Lawrence Kasdan,Michael Shamberg,,,Carol Littleton,John Bailey,John Fogerty,,Ida Random,April Ferry,"Michael Germain,Mickey Scott"
[Film65150],Strawman,,,,,,,,,,,,,,,,,,
[Film65197],Before Stonewall: The Making of a Gay and Lesbian Community,,,,,,,,,,,,,,,,,,
[Film6579],Fright Night,11797,/upVMb3s1RugX4J0O40zfERjPE5N.jpg,1985-08-02,106,"Comedy,Horror",en,"Chris Sarandon,William Ragsdale,Amanda Bearse,Roddy McDowall,Stephen Geoffreys",Tom Holland,Herb Jaffe,,,Kent Beyda,Jan Kiesser,Brad Fiedel,,John DeCuir Jr.,,"Rick Stratton,Ken Diaz"
[Film6583],The 'Burbs,11974,/vrVPAcv2njVdnkqhBwGBc7UxCjz.jpg,1989-02-17,102,"Comedy,Horror,Thriller",en,"Tom Hanks,Bruce Dern,Carrie Fisher,Rick Ducommun,Wendy Schaal",Joe Dante,"Larry Brezner,Michael Finnell",Dana Olsen,,Marshall Harvey,Robert M. Stevens,Jerry Goldsmith,Charles L. Hughes,James H. Spencer,Rosanna Norton,"Daniel C. Striepeke,Michael Germain"
[Film66021],"Play it, Boogie-Woogie",391327,/lq9EZcQtria105prybnhWHved1C.jpg,1981-04-07,130,Drama,ja,"Atsuko Asano,Masato Furuoya,Tsutomu Yamazaki,Hiroko Asano",Toshiya Fujita,,,,Osamu Inoue,,,,,,
[Film6606],Coming to America,9602,/djRAvxyvvN2yqlJKDbT3uy4vOBw.jpg,1988-06-29,117,"Comedy,Romance",en,"Eddie Murphy,Arsenio Hall,James Earl Jones,John Amos,Shari Headley",John Landis,"Robert D. Wachs,George Folsey Jr.",,,"George Folsey Jr.,Malcolm Campbell","Sol Negrin,Woody Omens",Nile Rodgers,"Christopher Nowak,Richard B. Lewis",Richard Macdonald,Deborah Nadoolman,"Rick Baker,Rolf John Keppler"
[Film6611],The World According to Garp,11307,/nyw41TQaAR3m1fJWxP4RuiXllMZ.jpg,1982-08-13,136,Drama,en,"Robin Williams,Mary Beth Hurt,Glenn Close,John Lithgow,Hume Cronyn",George Roy Hill,"George Roy Hill,Robert Crawford Jr.",,,Stephen A. Rotter,Miroslav Ondříček,,Woods Mackintosh,Henry Bumstead,Ann Roth,Robert Laden
[Film6636],Isle of Flowers,45318,/sGLv72iYI46tNldBSjYp4GIz1sw.jpg,1989-09-06,13,Documentary,pt,"Paulo José,Júlia Barth,Luciane Azevedo,Ciça Reckziegel,Igor Costa",Jorge Furtado,"Giba Assis Brasil,Monica Schmiedt",,,Giba Assis Brasil,"Sérgio Amon,Roberto Henkin",,Fiapo Barth,,,
[Film66402],Capone Cries a Lot,298235,/jteyrqh5rNv4b6i1N5qHbtFPLyg.jpg,1985-02-16,130,"Drama,Action,Comedy",ja,"Kenichi Hagiwara,Yūko Tanaka,Kenji Sawada,Akira Emoto,Kai Atō",Seijun Suzuki,Kenichi Nakamura,"Atsushi Yamatoya,Takeo Kimura",,Akira Suzuki,"Junichi Fujisawa,Akira Takada",Takayuki Inoue,,,,
[Film6646],Arcadia of My Youth,42137,/gbp4R2BSYfD7jWgeuKLp4salvZh.jpg,1982-07-28,130,"Animation,Action,Adventure,Drama,Science Fiction",ja,"Makio Inoue,Kei Tomiyama,Yûjirô Ishihara,Shuuichi Ikeda",Tomoharu Katsumata,,"Leiji Matsumoto,Yooichi Onaka",,,,,Iwamitsu Itô,,,
[Film668],Halloween II,11281,/xyBX7rFmNB4nM2RBW3042RQPFG2.jpg,1981-10-30,92,"Horror,Thriller",en,"Jamie Lee Curtis,Donald Pleasence,Charles Cyphers,Jeffrey Kramer,Lance Guest",Rick Rosenthal,"Debra Hill,John Carpenter",,,"Mark Goldblatt,Skip Schoolnik",Dean Cundey,"John Carpenter,Alan Howarth",,J. Michael Riva,,Michael Germain
[Film6700],Détective,,,,,,,,,,,,,,,,,,
[Film6701],Epidemic,29445,/jWTrTQtMFuzeShRPIqKSUidXSib.jpg,1987-09-11,106,"Horror,Drama,Mystery",da,"Lars von Trier,Niels Vørsel,Claes Kastholm Hansen,Udo Kier,Svend Ali Hamann",Lars von Trier,Jacob Eriksen,,,"Lars von Trier,Thomas Krag",Henning Bendtsen,,,Peter Grant,,"Søren Hedegaard,Bibbi Bergholdt"
[Film670],Halloween III: Season of the Witch,10676,/yUn3WykhnzkHoWWzf1ziSVcWGQp.jpg,1982-10-22,98,"Horror,Thriller",en,"Tom Atkins,Stacey Nelkin,Dan O'Herlihy,Michael Currie,Ralph Strait",Tommy Lee Wallace,"Debra Hill,John Carpenter,Moustapha Akkad",,,Millie Moore,Dean Cundey,"John Carpenter,Alan Howarth",,Peter Jamison,,Ron Walters
[Film67315],River Without Buoys,193698,/mAJyXfC2C34PZVMZ0rfjxSy35te.jpg,1984-05-15,90,,zh,,Wu Tianming,,,,,Kongyang Zhu,Youfu Xu,,,,
[Film67325],Mike's Murder,31043,/yP1HylWLrgfMs0d6Vdcs9hEHazy.jpg,1984-03-09,109,"Drama,Mystery,Thriller",en,"Debra Winger,Mark Keyloun,Darrell Larson,Brooke Alderson,Paul Winfield",James Bridges,James Bridges,James Bridges,,"Jeff Gourson,Dede Allen",Reynaldo Villalobos,"John Barry,Joe Jackson",Hub Braden,Peter Jamison,April Ferry,Mark Reedall
[Film67506],Revenge,23919,/ufS0R6yYclQnuF2S8GZOlmE1iZ7.jpg,1985-03-22,92,Comedy,en,"Dan Monahan,Wyatt Knight,Tony Ganios,Mark Herrier,Kaki Hunter",James Komack,,"Bob Clark,Ziggy Steinberg",,,,,,,,
[Film6779],The Gods Must Be Crazy,8393,/IgBfj5LfT7nwpodCZ34QCHp17x.jpg,1980-09-10,109,"Action,Comedy",en,"Marius Weyers,Sandra Prinsloo,N!xau,Louw Verwey,Michael Thys",Jamie Uys,Jamie Uys,,,Jamie Uys,"Jamie Uys,Buster Reynolds,Robert Lewis",John Boshoff,Caroline Burls,,"Mij Reynolds,Gail Grobbelaar","William Bell,Olga Lombard"
[Film67929],Gimme That Prime Time Religion,,,,,,,,,,,,,,,,,,
[Film67974],Self-Organization of Biological Systems,644434,/zfYdyviHdoPImANsosJIepnxgcF.jpg,1989-10-13,20,Fantasy,ru,,Vladimir Kobrin,,,,,,,,,,
[Film681],Halloween 5: The Revenge of Michael Myers,11361,/sfBjw1TPwoN7p7bdRO9sgUQpt1q.jpg,1989-10-12,96,"Horror,Thriller",en,"Donald Pleasence,Danielle Harris,Ellie Cornell,Wendy Foxworth,Beau Starr",Dominique Othenin-Girard,Ramsey Thomas,,,"Jerry Brady,Charles Tetoni",Robert Draper,Alan Howarth,Richard Honigman,Brenton Swift,Simon Tuke,Mark Maitre
[Film68256],Tokyo Bordello,256435,/oVax1697xmPTYBWYGBELPJ8ik5k.jpg,1987-06-13,127,"History,Drama",ja,"Yûko Natori,Rino Katase,Jinpachi Nezu,Sayoko Ninomiya",Hideo Gosha,,,,,,,,,,
[Film6868],Ms .45,22171,/9ulPP8hcBjIrWRqeXsZVjL0uX3E.jpg,1981-04-24,81,"Crime,Thriller",en,"Zoë Lund,Albert Sinkys,Darlene Stuto,Abel Ferrara,Helen McGara",Abel Ferrara,,,,Christopher Andrews,James Lemmo,Joe Delia,Ruben Masters,,,Lisa Monteleone
[Film6884],The New York Ripper,30874,/bPkyLbyEupJZydJtSsMxHN5dXDE.jpg,1982-03-04,93,"Horror,Thriller,Mystery",it,"Jack Hedley,Almanta Suska,Howard Ross,Andrea Occhipinti,Alexandra Delli Colli",Lucio Fulci,"Antone Pagán,Fabrizio De Angelis",,,Vincenzo Tomassi,Luigi Kuveiller,Francesco De Masi,,Massimo Lentini,Massimo Lentini,"Luigi Rocchetti,Franco Di Girolamo,Maurizio Trani,Manlio Rocchetti"
[Film6915],Honkytonk Man,37917,/aRTtUYJrg53jhK8DiHu4SC31yfp.jpg,1982-12-15,122,"Drama,Comedy,Western",en,"Clint Eastwood,Kyle Eastwood,John McIntire,Alexa Kenin,Verna Bloom",Clint Eastwood,Clint Eastwood,,,"Joel Cox,Ferris Webster,Michael Kelly",Bruce Surtees,Steve Dorff,,Edward C. Carfagno,,
[Film6971],Love Unto Death,60623,/rE2u03noWoGstvafplW45538xT.jpg,1984-09-05,92,"Drama,Romance",fr,"Sabine Azéma,Fanny Ardant,Pierre Arditi,André Dussollier,Jean Dasté",Alain Resnais,Philippe Dussart,,,"Albert Jurgenson,Jean-Pierre Besnard",Sacha Vierny,,,"Philippe Turlure,Jacques Saulnier",Catherine Leterrier,Dominique de Vorges
[Film6975],Camp de Thiaroye,103203,/uwEh90CwlH38W3fnUXIYh2l967I.jpg,1988-01-01,152,"War,Drama",fr,"Sidiki Bakaba,Hamed Camara,Philippe Chamelat,Moussa Cissoko,Marthe Mercadier","Ousmane Sembène,Thierno Faty Sow","Mustafa Ben Jemja,Ouzid Dahmane,Mamadou Mbengue",,,Kahéna Attia,Smaïl Lakhdar-Hamina,,,,,Nadia Bensekar
[Film69897],Jacques Lacan parle,114572,/q5ldRthRh9la9VNurTt5D3IAMeC.jpg,1982-01-01,60,Documentary,fr,"Jacques Lacan,Françoise Wolff",Françoise Wolff,,,Olivier Opdebeeck,Josee Van Den Driessche,Christian Carez,,,,,
[Film69997],A Japanese Village,125290,/lxiTq18RP4ks99OPnz45zgwmnQG.jpg,1982-11-01,210,Documentary,ja,,Shinsuke Ogawa,,,,,Masaki Tamura,,,,,
[Film7006],The Fan,74899,/rezzWProHIvH1xHahpimQiyaGR3.jpg,1981-05-15,95,"Drama,Horror,Thriller",en,"Lauren Bacall,James Garner,Maureen Stapleton,Hector Elizondo,Michael Biehn",Ed Bianchi,Robert Stigwood,"Priscilla Chapman,John Hartwell",,Alan Heim,Dick Bush,Pino Donaggio,Paul Eads,Santo Loquasto,Jeffrey Kurland,"Joe Cuervo,Margaret Sunshine"
[Film70472],The Secret Garden,46975,/4WgnGGYHpbMCiCGyqPMwQOirGee.jpg,1987-11-30,100,"TV Movie,Drama,Family",en,"Colin Firth,Gennie James,Barret Oliver,Michael Hordern",Alan Grint,,"Frances Hodgson Burnett,Blanche Hanalis",,,,,,,,
[Film7060],River's Edge,21309,/J94WJFdAVq8AOl2jOkdYbQwDKD.jpg,1986-08-27,99,"Crime,Drama",en,"Crispin Glover,Keanu Reeves,Ione Skye,Daniel Roebuck,Dennis Hopper",Tim Hunter,"Sarah Pillsbury,Midge Sanford",Neal Jimenez,,"Howard E. Smith,Sonya Sones",Frederick Elmes,,,John Muto,Claudia Brown,Gábor Kernyaiszky
[Film70691],Last Night at the Alamo,130402,/3rXANNMC5lpMqRICWJBtKT0af4t.jpg,1984-07-01,81,Drama,en,"Sonny Carl Davis,Lou Perryman,Steven Mattila,Tina-Bess Hubbard,Amanda Lamar",Eagle Pennell,"Kim Henkel,Eagle Pennell",Kim Henkel,,"Kim Henkel,Eagle Pennell","Eric Alan Edwards,Brian Huberman","Wayne Bell,Chuck Pinnell,John Sargent,Paul Cox",Fletcher Mackey,,,Julie Zimmerman
[Film70957],Brasil,42167,/sRzzduxIr4FKKZGTg3dtjwNi2YT.jpg,1980-02-08,110,Drama,pt,"José Wilker,Betty Faria,Zaira Zambelli,Jofre Soares,Príncipe Nabor",Carlos Diegues,,"Leopoldo Serran,Carlos Diegues",,,,,,,,
[Film7111],Victor/Victoria,12614,/mCjXcPRM3Rc7gOCGeVrBdPvF2bk.jpg,1982-04-25,134,"Comedy,Music,Romance",en,"Julie Andrews,James Garner,Robert Preston,Lesley Ann Warren,Alex Karras",Blake Edwards,"Blake Edwards,Tony Adams",,,Ralph E. Winters,Dick Bush,Henry Mancini,"Tim Hutchinson,William Craig Smith",Rodger Maus,Patricia Norris,"Paul Engelen,Harry Frampton,Peter Frampton"
[Film71304],Video Letter,107428,,1983-01-01,74,"Fantasy,Documentary",ja,"Shūji Terayama,Shuntaro Tanikawa","Shūji Terayama,Shuntaro Tanikawa",,"Shūji Terayama,Shuntaro Tanikawa",,Shuntaro Tanikawa,Shuntaro Tanikawa,,,,,
[Film714],Zigeunerweisen,110899,/10f3WBYxo8X7nAfL7LarL5B3j8E.jpg,1980-04-01,144,"Mystery,Drama",ja,"Toshiya Fujita,Naoko Ôtani,Yoshio Harada,Michiyo Ookusu,Kisako Makishi",Seijun Suzuki,Kenji Itô,,,Nobutake Kamiya,Kazue Nagatsuka,,"Takeo Kimura,Yoshito Tada",,"Genji Fukushima,Yoshinobu Matsukawa","Akemi Miyazaki,Reiko Ôniwa"
[Film71557],Remains to Be Seen,386214,/6oPO6UnlDQ1iE9em8hgMrhsLdjD.jpg,1989-01-01,17,,en,,Phil Solomon,,,,,,,,,,
[Film71558],Illuminated Texts,437601,/w6v7vFV3kquHoJh1M8ONlCc054o.jpg,1982-01-27,174,Documentary,en,"R. Bruce Elder,Anna Pafomow,Henry Jesionka,James D. Smith",R. Bruce Elder,,R. Bruce Elder,,,,,,,,
[Film71559],The Dream of the Last Historian,603968,/vhkbSA6MbpaHKe30e7CtvzbWUgy.jpg,1985-10-10,201,,en,,R. Bruce Elder,,,,,,,,,,
[Film71568],Consolations (Love Is an Art of Time) Part 1: The Fugitive Gods,437604,/aFMcb91ZIjJKBOLBxXy04jma8Mi.jpg,1988-01-27,268,,en,"R. Bruce Elder,James D. Smith",R. Bruce Elder,,,,,,,,,,
[Film7161],The Right Stuff,9549,/btqTjNRxecYgQ1FGfVlLqSSNjz.jpg,1983-10-20,193,"Drama,History",en,"Sam Shepard,Scott Glenn,Ed Harris,Dennis Quaid,Fred Ward",Philip Kaufman,"Irwin Winkler,Robert Chartoff",,,"Lisa Fruchtman,Tom Rolf,Glenn Farr,Stephen A. Rotter,Douglas Stewart",Caleb Deschanel,Bill Conti,,"W. Stewart Campbell,Geoffrey Kirkland,Richard Lawrence,Peter R. Romero",,"Karen Bradley,Yvonne Curry"
[Film7185],Flesh + Blood,12775,/bjUYC4uC82oASTMPkb6iGCYOO2e.jpg,1985-08-30,126,"Adventure,Drama",en,"Rutger Hauer,Jennifer Jason Leigh,Tom Burlinson,Jack Thompson,Susan Tyrrell",Paul Verhoeven,Gijs Versluys,,,Ine Schenkkan,Jan de Bont,Basil Poledouris,Félix Murcia,,Yvonne Blake,"Kathy Kühne,Miguel Sesé,Pedro Camacho Sánchez"
[Film7209],Walker,28448,/s1UlxUB5KXZYkuXQBXt3Ig3SkPz.jpg,1987-12-04,94,"Drama,History,Western",en,"Ed Harris,Richard Masur,René Auberjonois,Keith Szarabajka,Sy Richardson",Alex Cox,"Lorenzo O'Brien,Angel Flores Marini",Rudy Wurlitzer,Richard Beggs,"Carlos Puente,Alex Cox",David Bridges,Joe Strummer,"Cecilia Montiel,Jorge Sainz",Bruno Rubeo,"Theda DeRamus,Pam Tait",Susan Mills
[Film7217],The Adventures of Buckaroo Banzai Across the 8th Dimension,11379,/l9NDh3IYPAmSYjqMcxPfUh83Xwm.jpg,1984-08-15,103,"Science Fiction,Comedy,Adventure,Romance",en,"Peter Weller,John Lithgow,Ellen Barkin,Jeff Goldblum,Christopher Lloyd",W.D. Richter,Neil Canton,,,George Bowers,Fred J. Koenekamp,Michael Boddicker,J. Michael Riva,,,
[Film7220],Clean Slate,35797,/sYlANrZi5vxaHhmPaktuPlsO2Wz.jpg,1981-11-04,128,"Drama,Crime,Comedy",fr,"Philippe Noiret,Isabelle Huppert,Jean-Pierre Marielle,Stéphane Audran,Eddy Mitchell",Bertrand Tavernier,"Adolphe Viezzi,Henri Lassa","Bertrand Tavernier,Jean Aurenche",,Armand Psenny,Pierre-William Glenn,Philippe Sarde,,Alexandre Trauner,,
[Film7225],Born on the Fourth of July,2604,/k5HfnMgaREHDNA7CugiETCb9ItM.jpg,1989-12-20,145,"Drama,War",en,"Tom Cruise,Raymond J. Barry,Caroline Kava,Holly Marie Combs,Kyra Sedgwick",Oliver Stone,"Oliver Stone,A. Kitman Ho,Clayton Townsend,Joseph P. Reidy,Lope V. Juban Jr.",,,"Joe Hutshing,David Brenner",Robert Richardson,John Williams,"Victor Kempster,Richard L. Johnson",Bruno Rubeo,Judy L. Ruskin,Jean Ann Black
[Film7300],Superstar: The Karen Carpenter Story,1387,/eqlwpI7NAe1SBTDtpklNqHkNJwI.jpg,1988-04-30,43,"Drama,Music,Animation",en,"Merrill Gruver,Michael Edwards,Melissa Brown,Rob LaBelle,Cynthia Schneider",Todd Haynes,"Todd Haynes,Cynthia Schneider",Cynthia Schneider,,Todd Haynes,,,,,Gina Garan,
